respondent_id,h1n1_vaccine,seasonal_vaccine
30917,0.7279208694126127,0.776549401790761
30918,0.5480364667062371,0.5648278046216355
30919,0.23707913458266483,0.1949902295893274
30920,0.04555108694774727,0.07876164873637234
30921,0.4345656230092827,0.41722168238038443
30922,0.10137834046028502,0.10320227377633993
30923,0.5265115934167456,0.5380452978783685
30924,0.06246804691145802,0.08558680104283346
30925,0.8037050475577697,0.8390171485008698
30926,0.5797067098387532,0.607293892336889
30927,0.21884315230976398,0.18029555137669012
30928,0.4364614291116484,0.42000154360729197
30929,0.21321184367649737,0.17703667169741769
30930,0.7815747081706781,0.8230385695253573
30931,0.760673192136846,0.8067037735904686
30932,0.7206674038295909,0.7705426383358064
30933,0.5300996608875786,0.5463910115740103
30934,0.19042047253423264,0.15799357069218187
30935,0.6361924873839516,0.6829051196883458
30936,0.21822007768327947,0.18113416218041622
30937,0.8577148376501342,0.8759318091483878
30938,0.9024235468088873,0.8999644261995385
30939,0.4492309688473377,0.4293013941899706
30940,0.8767078239025262,0.8870225162142339
30941,0.049984327632432136,0.08032828742823986
30942,0.8116571107057219,0.8442522005740933
30943,0.8990745323002445,0.8985764068467186
30944,0.3624120305688694,0.32426360629912515
30945,0.034739653049592825,0.07428913172055503
30946,0.7538444615356461,0.7991758853636907
30947,0.539401422664693,0.5573872364008531
30948,0.8169032058774306,0.8515425247252113
30949,0.7891495918086552,0.829318497033373
30950,0.9133926588493282,0.9052159217451787
30951,0.24224935295526917,0.20007702313306194
30952,0.24165466502488223,0.20033453444476743
30953,0.7133868165960346,0.7591127151712855
30954,0.8218138521033528,0.853182572641062
30955,0.7351229143724034,0.7840279386737591
30956,0.6300226759503156,0.6721428491281449
30957,0.09340396843097874,0.09933223382533188
30958,0.8131125685750953,0.8471291064308369
30959,0.6968808211335789,0.7455660095448378
30960,0.4990668117330331,0.4961945577644913
30961,0.6463620629089123,0.6861182237326793
30962,0.13489397307547255,0.12135061970541972
30963,0.9078230300649428,0.9024879283114692
30964,0.5617552806665969,0.5851550420058657
30965,0.3207509653692303,0.27503067063413944
30966,0.060146458826005854,0.08452602954148625
30967,0.9276302211132398,0.9117232650132218
30968,0.7238095531507888,0.774690059124854
30969,0.8684033577857628,0.882539244737063
30970,0.22382246806587464,0.1832875800666008
30971,0.03162176073616376,0.07323788245965804
30972,0.47139876277574133,0.46523946104647423
30973,0.1276143474429372,0.11787072852797055
30974,0.8391681830743434,0.8640576301699374
30975,0.579428027494527,0.6103973056991775
30976,0.39542705438178355,0.36767412798598753
30977,0.27051221046862123,0.2252253941841715
30978,0.47953981611547236,0.47515119499327285
30979,0.9029165344221127,0.8993804662082212
30980,0.9483008900791671,0.9204260116062503
30981,0.23341619124891785,0.19245843393090262
30982,0.20727493861042398,0.1708394979769461
30983,0.9539082112987873,0.9225218027131039
30984,0.39720076115264413,0.3727023075087272
30985,0.57347323106372,0.6039933527416389
30986,0.11811792556917883,0.11230630276804764
30987,0.21164780871830208,0.1737481295621158
30988,0.8376721728046856,0.8646586869158033
30989,0.8412772668261217,0.8660089129569238
30990,0.9213956921899757,0.9088650002837283
30991,0.2120546709748133,0.17583114453391127
30992,0.18636545389989004,0.15696687907276718
30993,0.1294861606380819,0.11855520501009988
30994,0.12827687905489965,0.11688391809981337
30995,0.1486494706050885,0.12962946777465092
30996,0.5037096430173312,0.5084387249946468
30997,0.8572673376608271,0.8754924259385217
30998,0.6054921787896262,0.6397116222006024
30999,0.909577195048601,0.90390677504381
31000,0.07981610486840203,0.09350493545118459
31001,0.8152329281594762,0.8484367115321414
31002,0.23658096091286704,0.19389244651462123
31003,0.12903519552126588,0.11850331222945794
31004,0.828571894751147,0.8579524655613323
31005,0.5059266193821772,0.5076531876857406
31006,0.1322966387816493,0.11983267668847541
31007,0.5758662127264181,0.6063759572415995
31008,0.42753822666853325,0.40364873066269874
31009,0.13550167000965638,0.12390359754283856
31010,0.4514947018343221,0.4363915603049614
31011,0.6396645353157308,0.6808886903818555
31012,0.3847614880885521,0.3507811526118898
31013,0.1858751193823123,0.1557793792357985
31014,0.24248904059654522,0.19880846014918216
31015,0.0643771096552746,0.08602991322441628
31016,0.50513675005162,0.5072462159072941
31017,0.15791190816357978,0.1356564636936758
31018,0.15633823324275778,0.13530955193088276
31019,0.6718328722645404,0.7194706262133878
31020,0.5669225436443815,0.5994482976984608
31021,0.04959418680473702,0.08037273901989687
31022,0.8973038572949762,0.8979414618815185
31023,0.10793107345100861,0.10795457094259495
31024,0.08708439156346158,0.09731910236306
31025,0.9616055019189379,0.9259583177481494
31026,0.08016017186050418,0.09367596765978083
31027,0.617477299574682,0.6597964616856237
31028,0.8528193380965793,0.8722147760878849
31029,0.17130950245136548,0.14486050108137863
31030,0.15741534017671704,0.1350926836514435
31031,0.451757225568891,0.4358086100074814
31032,0.28938150819723396,0.2466601600079986
31033,0.11840870067476392,0.11297595492678204
31034,0.86073893717177,0.8777406051099866
31035,0.8724631021582504,0.8856127033587832
31036,0.8282977961419471,0.8570597756796633
31037,0.2188347351678853,0.1811679837890645
31038,0.3119197682621905,0.26936406184495104
31039,0.8864338605204678,0.8916517550348517
31040,0.1677158233281101,0.14132335692903572
31041,0.890212523046634,0.8941188044457673
31042,0.31706696459792216,0.2679656920276369
31043,0.4682397334559484,0.45533892512231017
31044,0.2535920511841537,0.20618543348977644
31045,0.7508916629648478,0.7971253633053621
31046,0.6570708175657203,0.707772283305678
31047,0.06787878933279277,0.08800356439524679
31048,0.7957498253031038,0.8340796358578757
31049,0.15096504342390937,0.13183079642393378
31050,0.23217452304190578,0.19102761064059948
31051,0.24648662576066577,0.20160613097466443
31052,0.526699310331875,0.5395677594242365
31053,0.1643346016632521,0.140750045759364
31054,0.5424158082232068,0.5610676162916192
31055,0.42463244278600665,0.4030726074824784
31056,0.05065642073621144,0.08061995549286675
31057,0.5305901180128529,0.5444276050690313
31058,0.6474052105081097,0.6947564016222895
31059,0.4557342840757653,0.44046898728963285
31060,0.7947312966401606,0.8327402044791955
31061,0.2403456847047053,0.19964973680004047
31062,0.6371583858255526,0.6777686376085722
31063,0.9116577695412266,0.9033571674760318
31064,0.1620071396909709,0.1379291162203928
31065,0.05067952313433399,0.08048843842566418
31066,0.9423593570996892,0.9177549172995362
31067,0.0340652285556921,0.07393825670752108
31068,0.5028157988570986,0.5107483641320847
31069,0.9421813611814839,0.9179332567487224
31070,0.524669832067429,0.5364180155979817
31071,0.6255022562040815,0.6611334699942261
31072,0.1267005812293304,0.11709113475730511
31073,0.8673461870851752,0.8819188938335628
31074,0.9353244430155936,0.915433277897596
31075,0.7711498352217789,0.8122776349413354
31076,0.9271510163774788,0.9117674019762972
31077,0.23640679516482743,0.19569718269159977
31078,0.04606605927221402,0.07868681014068317
31079,0.9113855668991744,0.9045454052969538
31080,0.8911247857619384,0.8940640981370062
31081,0.636902368125826,0.6809491373408283
31082,0.6438516688733444,0.6903101169091702
31083,0.8730715046020746,0.8849685201006874
31084,0.1370385688744908,0.12361831584313612
31085,0.23295520992978402,0.1900228266479847
31086,0.31437805813814707,0.2655809341979617
31087,0.8272287670654633,0.857004565464926
31088,0.7339811968920198,0.782713060724864
31089,0.11785553927315638,0.11206484944234354
31090,0.5837618553803788,0.6147317433995766
31091,0.8364866700925307,0.8624066738033803
31092,0.16443010201927247,0.13975339168310444
31093,0.11132979038121042,0.10865919809121043
31094,0.7783261546909017,0.8200911518213913
31095,0.28920319483206886,0.24006207374836994
31096,0.08371814398913457,0.09376356304708533
31097,0.9619611353543909,0.9255771504249525
31098,0.04453767146603458,0.07819829200004162
31099,0.3238229834552231,0.27798071029341453
31100,0.8174009961750719,0.8485757643976595
31101,0.43858443946825176,0.4187124588311106
31102,0.8072772790883411,0.843035219272455
31103,0.9122549716398455,0.9046602690061453
31104,0.7896241213788181,0.8285821485326671
31105,0.7538746699595991,0.8034539889834893
31106,0.6630642629874952,0.7150860657847856
31107,0.5730413089291403,0.599396275975372
31108,0.12577076766614756,0.11635082566571384
31109,0.07378375027945738,0.09029379368647672
31110,0.126224846381831,0.11652308253888244
31111,0.6689991822448585,0.7096403388911534
31112,0.11817527756105155,0.1120468755227044
31113,0.34196234151073435,0.29657833163605246
31114,0.7608382480689815,0.8038121430192702
31115,0.1462877585596528,0.12793631792705965
31116,0.09209964727647738,0.09867169718043613
31117,0.9238537427840463,0.9101259996566556
31118,0.6962609822896363,0.7434129732556726
31119,0.21626619731412947,0.17871293562550533
31120,0.18272251856071126,0.15217764639132803
31121,0.8955452913167669,0.8967665489625606
31122,0.8978943546932652,0.897540725006409
31123,0.13909388547998985,0.12438534065397461
31124,0.04108471225976558,0.07682466351647937
31125,0.23281147997413046,0.1892943535962092
31126,0.16022622762376362,0.13593858246430035
31127,0.07124962380131658,0.08887157260519585
31128,0.6290182206759165,0.6731116001453454
31129,0.06992297287365962,0.08869123828361829
31130,0.03514241384614947,0.07400698435111669
31131,0.8770907602343959,0.8862397684671499
31132,0.9443321250041061,0.9186694922209175
31133,0.16693929459460982,0.140930961567456
31134,0.7042645412840289,0.7541589189964636
31135,0.8447502443311508,0.868522506920586
31136,0.7474859263286391,0.7950717911214681
31137,0.04179261487894029,0.07719089443030797
31138,0.624738564524614,0.6640981941901287
31139,0.6620527098288681,0.7133553658533539
31140,0.12476638669982172,0.11653933419858918
31141,0.8768173526292581,0.8863606995728746
31142,0.9692427845942194,0.9283835499628612
31143,0.4352010141335778,0.4126334493920291
31144,0.7803698100734904,0.8215704787885275
31145,0.5291773086025359,0.5447670504218575
31146,0.08115267854064007,0.0933628817477469
31147,0.30161439722688704,0.25800121112295216
31148,0.6103021122836944,0.6514495450002933
31149,0.14021138226299165,0.1243075440148522
31150,0.6232171774982972,0.6612350327138397
31151,0.06402021828794129,0.0860821121308006
31152,0.4395080726702541,0.4197306395741934
31153,0.18964437203044424,0.15785507486430508
31154,0.21755726394818836,0.1788099045747462
31155,0.9644347035538501,0.926628397164812
31156,0.1895596523347566,0.1566760341726707
31157,0.9115193459083801,0.9046631214574384
31158,0.9739579499850439,0.9299914016295143
31159,0.033685413840889224,0.07402794185397042
31160,0.3142006324815761,0.2669681840490776
31161,0.4080215600723331,0.3784150782422026
31162,0.8184214344264041,0.8511139796658771
31163,0.25600827572247326,0.21000402197654458
31164,0.5522316709117426,0.5673350680072933
31165,0.12318962259131824,0.11489751288440968
31166,0.25311318145438394,0.20918846800453664
31167,0.20167386231852463,0.16543172139667545
31168,0.48694642538243865,0.4842986622620663
31169,0.2962794329240751,0.24784609927169698
31170,0.15493653445815092,0.13429936790906344
31171,0.14060311883609763,0.12673295590775405
31172,0.8895561869310664,0.8936393398168551
31173,0.8255544391302833,0.8563982569885908
31174,0.13626360898850917,0.12222178580224398
31175,0.15435133035977908,0.13377796432965447
31176,0.45162428879042216,0.43194494466118355
31177,0.6932115716450955,0.7398776364990404
31178,0.8992496567134096,0.8982908415699733
31179,0.8566669335441832,0.8755455138108931
31180,0.318384276539307,0.2781428444163254
31181,0.6299922379402404,0.6687219652574109
31182,0.4812121659305037,0.47889065794055985
31183,0.4379529307094743,0.413574518371854
31184,0.01317143893090409,0.06671140877381768
31185,0.18915010500584528,0.15841069956532927
31186,0.37178405902147776,0.32979268149246715
31187,0.04835484117289972,0.07958468481762573
31188,0.12089229839839914,0.11461071519337002
31189,0.26219044131465535,0.22002171695678419
31190,0.3568090624346122,0.31886197126275545
31191,0.49582175230162073,0.4967853196871786
31192,0.20558776848346788,0.16958375696177214
31193,0.2709291707856913,0.22475851423235033
31194,0.22720892864940487,0.1861300853411102
31195,0.2505981851895415,0.20819759393851733
31196,0.8138282025625928,0.8473484682708318
31197,0.25220267961779724,0.20777504518430626
31198,0.04183755886271797,0.07721392743632516
31199,0.38093003763504674,0.33272381350622715
31200,0.47379641656542754,0.4675387147751181
31201,0.10915602334932842,0.10807251563371059
31202,0.8569643089300063,0.8755063394549155
31203,0.06189822411133265,0.08549259674354745
31204,0.058116115858534656,0.08365602520242943
31205,0.9600117819119071,0.9248379545943518
31206,0.15397055545929372,0.13406567046184514
31207,0.12396438442508625,0.11607867659175565
31208,0.8951554157153357,0.8963329727281159
31209,0.4114713195117857,0.38722950855351607
31210,0.8432778067034858,0.8659578622304246
31211,0.08922858494914027,0.0970552434925275
31212,0.36065568056581543,0.31968175977728525
31213,0.2613865216984038,0.21549614743037124
31214,0.27208151883561155,0.227921177520069
31215,0.6051403658994144,0.6408562182114933
31216,0.09062964359562119,0.0981237830168876
31217,0.7647143235768185,0.80794557068202
31218,0.8228304553161218,0.854012405935336
31219,0.8468779900723796,0.8690254747742783
31220,0.36168153440685635,0.32692292945983176
31221,0.608762172308062,0.6379981359953278
31222,0.6275133908605336,0.6697732515667877
31223,0.32891275254219726,0.28166782752252056
31224,0.7574489980189566,0.8047445871365282
31225,0.07136782192813242,0.0889784804474324
31226,0.926297342912449,0.9115650635681105
31227,0.27691832576378783,0.2306200959326851
31228,0.593897928311031,0.6319100870192332
31229,0.8006506501159556,0.8372663007871356
31230,0.21667269091208205,0.1786736859441427
31231,0.08516166183300126,0.09563060040548768
31232,0.7448631138576219,0.797103616382732
31233,0.9179883265365474,0.9079989186494789
31234,0.9601902997579089,0.924970313273904
31235,0.7283316146622657,0.775592813668133
31236,0.8877036540089464,0.893050197502844
31237,0.4491167746080553,0.4334342293056428
31238,0.9520789655499484,0.9220317066278
31239,0.9511967198429453,0.9212972475982918
31240,0.6063388685367609,0.6419702399302617
31241,0.2520528438441623,0.2056465731975862
31242,0.09254239972198944,0.09922840193030336
31243,0.7034057214717387,0.7511028537963029
31244,0.6228031583502633,0.6566449553268711
31245,0.49396254855104155,0.4988496207281652
31246,0.2055669381997779,0.16903528473413953
31247,0.625842811588357,0.6664885793996387
31248,0.8101895762725927,0.8445347157175738
31249,0.11252997313527734,0.10896025545714123
31250,0.690976613147605,0.7393634709011322
31251,0.9249341608596892,0.9106341361955179
31252,0.13410825826244913,0.12184134733675389
31253,0.9325108661480336,0.91389236971276
31254,0.3091448882548623,0.2646120915192151
31255,0.452243232053474,0.434231171388951
31256,0.18274920007683315,0.15104155586494136
31257,0.3112695365920535,0.26813576515100646
31258,0.1885219251606924,0.1559412876553039
31259,0.8815302416482925,0.8892447306827801
31260,0.06277908106415332,0.08582199219877877
31261,0.18649549875846785,0.15490292761419447
31262,0.9332740122591885,0.9144135124352506
31263,0.1364936348613613,0.12318103805287627
31264,0.14703064499908491,0.12913359514089998
31265,0.5723728771583296,0.5978369711276513
31266,0.08124418209608028,0.09391619356686545
31267,0.8929823844427487,0.8961027062632437
31268,0.9482107143623483,0.9203790990203888
31269,0.3476394067722234,0.3048213850003501
31270,0.7708908303277603,0.8133507028894353
31271,0.20867525834744263,0.17072615287812035
31272,0.884572923502504,0.8901542717978833
31273,0.4181301859491725,0.3921004623489328
31274,0.681068136565063,0.7284177549108974
31275,0.04585388328415069,0.07867818533557076
31276,0.9472446028069055,0.9200796987746445
31277,0.22734112459065334,0.18617363385843458
31278,0.35391835175107134,0.3116974960188036
31279,0.11799578193469935,0.11245397915387707
31280,0.8717585423019055,0.8838879553706857
31281,0.056182433116725716,0.08279251275224632
31282,0.6321987818924182,0.6707797579733327
31283,0.27395360415548564,0.227782185145045
31284,0.16878769068142738,0.14160488638742533
31285,0.9358002541367014,0.9155033429759462
31286,0.6132930147151022,0.6494605717614116
31287,0.6619004296374825,0.7078771957554972
31288,0.19101285403993473,0.1572477290350014
31289,0.7761641313132029,0.8203335705101976
31290,0.05681660532409269,0.08282316658094961
31291,0.042276934869860186,0.07755155740347613
31292,0.886038662596241,0.8921309730936756
31293,0.7264409924522047,0.7759406181377493
31294,0.948906157442024,0.9207681747195435
31295,0.15852512327460655,0.135886827347162
31296,0.4623069820884154,0.45249710487956935
31297,0.9556063170476631,0.9232343309341803
31298,0.9523096265038369,0.922072048519831
31299,0.2714108773652342,0.22735089292656235
31300,0.7198816774701362,0.7692323833971954
31301,0.8407656094095262,0.8670003425588526
31302,0.561440230392171,0.5810187894297194
31303,0.15385753864021254,0.13359356085974905
31304,0.24521221450566308,0.19734268366649674
31305,0.6675385901108174,0.7188624268947253
31306,0.8220790194061168,0.8505549625966715
31307,0.020397208731035062,0.06910194446710381
31308,0.3405146388204851,0.3004509690975524
31309,0.6626856754271956,0.711611137903561
31310,0.6438146124787816,0.6881271001904229
31311,0.25545605358874823,0.2115142081007537
31312,0.8584221441636355,0.8756027879831543
31313,0.23465313466952623,0.19338101755609471
31314,0.4969324618188349,0.4966723135652605
31315,0.2599127092932842,0.21328268359852584
31316,0.12003889028983981,0.11399661426542082
31317,0.10997152385737376,0.10852621291964785
31318,0.5066225481191998,0.5131775871045338
31319,0.6469820209515365,0.6928499817413397
31320,0.8768560208837465,0.8860909328895028
31321,0.08686012305629207,0.09661849427062284
31322,0.9055432407089364,0.9013962909117088
31323,0.8574272741986871,0.8769032818683776
31324,0.21009555639676603,0.17289871285138117
31325,0.39679930866012614,0.3609666755622343
31326,0.8761303695491455,0.8852298372384295
31327,0.38382034567121315,0.35262912033200494
31328,0.9820765068711268,0.9329451098066734
31329,0.7659778765115184,0.8096954092980535
31330,0.034772735065158385,0.07455440576699626
31331,0.39034559791705875,0.35906015885528203
31332,0.8728549170622028,0.8853280939184194
31333,0.585276757794009,0.6098660670682305
31334,0.2305586811302527,0.19041091866939477
31335,0.09745603225389084,0.10170574925653626
31336,0.47100898505478206,0.4661714374809628
31337,0.19145181964293426,0.1564466776923706
31338,0.1441247076560507,0.12758371655112302
31339,0.8280034956118839,0.8575857647919375
31340,0.09789884473570314,0.10139069197646793
31341,0.6324661739444116,0.6720513097668749
31342,0.3576820854458513,0.31979336746662973
31343,0.29515539681164316,0.2525304563639691
31344,0.6200697141785797,0.6577898283873863
31345,0.8904177807146275,0.8941212108750771
31346,0.5451579501658554,0.5639008342677057
31347,0.4880348007741596,0.48469530341524997
31348,0.7696672347917163,0.8109660761095565
31349,0.1675267578579512,0.14256053282403877
31350,0.9272680397255317,0.9112574281741883
31351,0.7771581334187891,0.8187307314873132
31352,0.10976730348119014,0.1075374587021715
31353,0.27318333918351995,0.22535831080155724
31354,0.8178249013139427,0.8503586212587294
31355,0.801187223042762,0.8384933172702461
31356,0.3456618282323485,0.30331090748136696
31357,0.6123473217905504,0.6470574811776382
31358,0.21573549750595264,0.17643189840428017
31359,0.16167256480454703,0.13859516377743314
31360,0.11629801944142351,0.11183655422674059
31361,0.6015080633074157,0.6384131883961637
31362,0.3981570327742485,0.37048537663659087
31363,0.8147051465872099,0.8478896112715287
31364,0.43065784345426406,0.41210511480929723
31365,0.6368524761395485,0.6780391386464754
31366,0.09108472533549558,0.09833135573433355
31367,0.1149410042440453,0.11105948809320497
31368,0.35224555396617635,0.3168639557771289
31369,0.8037761674698488,0.8411633877557533
31370,0.2057750136682965,0.16905404156903275
31371,0.08051801148545827,0.09340044140550553
31372,0.8446499152967586,0.8684064493314222
31373,0.596988263303565,0.6296110705212073
31374,0.1738229085858329,0.1462429196617001
31375,0.8791337044283121,0.888001118697407
31376,0.7284754201834529,0.7788753363181689
31377,0.9525395576007891,0.9220087953861269
31378,0.3973957111442386,0.3629277203609046
31379,0.8588274362572212,0.875992737466918
31380,0.463667996141263,0.4553406535331674
31381,0.07859708780639327,0.09319263511988907
31382,0.46784732459484235,0.4571614430376267
31383,0.9668684087346254,0.9275393457446126
31384,0.8987561771987465,0.8983431154802871
31385,0.7959324719539277,0.8352515266080603
31386,0.5372867730146265,0.5462292766072018
31387,0.753130493735617,0.8004750496920553
31388,0.2662557093327018,0.21821870379222513
31389,0.9236115357871131,0.9102514117020745
31390,0.5742231580363824,0.6041582971042448
31391,0.9499862334209194,0.9212258134124394
31392,0.8643230023127199,0.8801412111091195
31393,0.0920714873544409,0.09846710519764502
31394,0.37274838956013306,0.3321724202275856
31395,0.09064468076398838,0.09839980083499023
31396,0.7898681521123511,0.8298334121297826
31397,0.22276443532607412,0.18635021195553075
31398,0.31320583326662965,0.27289880252344473
31399,0.956215806745805,0.9234167316496589
31400,0.9544868330482555,0.9227447517074239
31401,0.7607087720108319,0.803701174991961
31402,0.838911346335335,0.8637075780828161
31403,0.040049486971349524,0.07643013138760447
31404,0.05294720637808892,0.08161595329315574
31405,0.7358554861570266,0.7898268681543507
31406,0.5420197591619776,0.5567740408702782
31407,0.531371019072377,0.5495985649620284
31408,0.14839868579092017,0.13032886513680034
31409,0.07091569418379848,0.08933901946177891
31410,0.4432602836111535,0.420960597113461
31411,0.26701592521807954,0.2204090707108682
31412,0.7446618795088278,0.7904210075616245
31413,0.19453405799777404,0.16121028508389879
31414,0.1192792388027331,0.11329423777469276
31415,0.2971513059552779,0.24950036790045693
31416,0.6806467254057721,0.729162967077368
31417,0.9566080993853973,0.9238132770178188
31418,0.09705177946654944,0.10147702468612398
31419,0.9447882924576936,0.9189510625086873
31420,0.029067013390458744,0.07192994581594471
31421,0.19398997426279768,0.16131059018723629
31422,0.10044982381624418,0.1031726908709126
31423,0.9501661240022475,0.9214298782478456
31424,0.5763686601943983,0.6082812511408994
31425,0.23876849108231143,0.19508882040683678
31426,0.8519203420941175,0.8738160281008136
31427,0.6320880123677763,0.6768429141108231
31428,0.7856056731538708,0.8254995197633243
31429,0.755944547359987,0.8023423405606372
31430,0.6354150250796087,0.6773025905171138
31431,0.08263780001758589,0.09441758233627269
31432,0.04104154317360401,0.07685464192453255
31433,0.9343234562954237,0.9144738414104592
31434,0.568417594454533,0.5846708156848086
31435,0.2268768540195624,0.18899955235992594
31436,0.5706749352534961,0.594837391474843
31437,0.8434409032775565,0.8667088890170231
31438,0.3485390285129559,0.3101091356827965
31439,0.9058061928878695,0.9013347898769812
31440,0.8602096858745715,0.8778043371779967
31441,0.5470878128509882,0.5519430146970657
31442,0.8465436956306865,0.8693803354970976
31443,0.040164604597932974,0.07676031025958995
31444,0.11782089557104387,0.11259394896524401
31445,0.19119441563718775,0.15839247552129432
31446,0.8967032022793111,0.8974250775149536
31447,0.6281572015045297,0.6735931904570231
31448,0.9829853720859474,0.9331618627727676
31449,0.09364296948499752,0.09866791928272879
31450,0.9162097409188815,0.906729197461036
31451,0.7780244636810366,0.821094423132376
31452,0.11462977666635968,0.11105213037228273
31453,0.2548189305015608,0.21190661815676495
31454,0.9456917576537972,0.9193051314681381
31455,0.9516278371813227,0.9217076803320371
31456,0.4122742398751376,0.3839600610116775
31457,0.15860394227608868,0.1377035904416481
31458,0.6132677585691796,0.6509861027025599
31459,0.10253666685559973,0.10444168565451208
31460,0.102180782444714,0.10442371523617465
31461,0.5194054313492074,0.535541552942037
31462,0.9005132072542918,0.8988451048534781
31463,0.7377246991218561,0.7866178901114077
31464,0.3539044212557189,0.3135588247154586
31465,0.9287169990344254,0.9122725173735229
31466,0.1350913859729239,0.1223922812726804
31467,0.9627357090215088,0.9259432926248345
31468,0.5203279703363024,0.5265484333909459
31469,0.4319770660484677,0.41398321694613194
31470,0.84939384688212,0.8713741181376452
31471,0.6583744285684069,0.7012227562513769
31472,0.7990958955331996,0.8350616735087694
31473,0.8911979760990608,0.8939685559671987
31474,0.8422974516065153,0.8658027872323204
31475,0.8219788330529911,0.8532148742079975
31476,0.1413803200196792,0.12523153534229636
31477,0.1561091039087604,0.13478454905304363
31478,0.14442440315532512,0.12711651704531665
31479,0.9251789084508885,0.9103600461533735
31480,0.11767664590387844,0.11138874621792194
31481,0.6003564727130423,0.6343524086360196
31482,0.8828955614186653,0.8906786626118454
31483,0.20437816530869513,0.16837734040969277
31484,0.026674717220571895,0.07150476686231151
31485,0.03374910687125023,0.07404873579404331
31486,0.5987559596002553,0.6369945608804353
31487,0.8388299464732907,0.8652758399123441
31488,0.1621991893725256,0.1376435568758355
31489,0.8717759597471423,0.8838485203349068
31490,0.9359889234511711,0.9150657853361515
31491,0.7243202637042292,0.7743193420836807
31492,0.29141793461049315,0.24253656495775328
31493,0.0974434986579571,0.10208472230047594
31494,0.13951373576745316,0.12457264823558112
31495,0.5774700921427913,0.6067698401315411
31496,0.7451155039256792,0.7977564666086494
31497,0.10702373647107764,0.10629427149908575
31498,0.27419112329356504,0.2302951159023273
31499,0.42817526194485017,0.4000976891436216
31500,0.9752904886114161,0.9305293895239066
31501,0.6335400721059053,0.6727902343657588
31502,0.32536292564462166,0.27719210748175116
31503,0.16725175915300086,0.1413209995132717
31504,0.7086831349771835,0.7570122200131864
31505,0.9255106609368127,0.9109361387583531
31506,0.24589233586066164,0.20281468275428458
31507,0.7554390657195376,0.8027654339673437
31508,0.7326462943331276,0.7822840482831007
31509,0.898370584240495,0.8980958200013721
31510,0.7257120543529814,0.769984252461029
31511,0.3827083321650694,0.34697639230431304
31512,0.28029240619273216,0.23954671628908658
31513,0.39387810216447616,0.363912070180944
31514,0.8665088723210363,0.8817104742105926
31515,0.4592220791392019,0.4491645694221451
31516,0.12949072026115138,0.11876956340005636
31517,0.4653979201101719,0.45156310068897476
31518,0.7369737870743412,0.7844520761770789
31519,0.568390178387162,0.5934770174317268
31520,0.6410063148634894,0.6853063746787109
31521,0.9347422269515416,0.9145491190369082
31522,0.9435743236025265,0.9185395208615059
31523,0.5075839976542603,0.5140078528999442
31524,0.06535251179088397,0.08702436927176188
31525,0.9083020910196088,0.9030570541634519
31526,0.9378578367646547,0.915693753534704
31527,0.48982865741103654,0.4871637077438019
31528,0.3330623738346467,0.29156975192533846
31529,0.4873879217564532,0.482761652255312
31530,0.1772957878227515,0.1488978281151889
31531,0.43552423740957485,0.4160574178453685
31532,0.09762831849871909,0.10161346404412784
31533,0.9469385961119376,0.9206538692845099
31534,0.13651902625773885,0.12297182049314755
31535,0.7882353417960027,0.8287244554206358
31536,0.8934834442931617,0.8955072763562406
31537,0.10374004193734528,0.1052512637879877
31538,0.17065605022453018,0.14474951893153867
31539,0.8771768856229482,0.8870296129956889
31540,0.5516266321521547,0.5697169523632862
31541,0.24469985147202084,0.19991404150148084
31542,0.21721358991987424,0.17705012234340087
31543,0.33934577265681803,0.2960368779357779
31544,0.8561078867172586,0.8749922290959975
31545,0.49175988189835806,0.49118467100316776
31546,0.09093888281749399,0.09799837115029215
31547,0.9502959917816476,0.9211087573117607
31548,0.4108001267365126,0.3847043033511008
31549,0.7619540485474104,0.8062062167841589
31550,0.1480549366065337,0.13082460474081403
31551,0.7021109828019008,0.7516837283075689
31552,0.946562461008032,0.9195552032274157
31553,0.37914700976522386,0.33958100198832225
31554,0.045857005340082385,0.0789258638950595
31555,0.7745527054957233,0.8144651115463992
31556,0.5110239878072829,0.5169675616512225
31557,0.031958191400894495,0.0732632819370575
31558,0.2842612202431769,0.2377082611528139
31559,0.7448932804128368,0.7934206968637182
31560,0.8778059993034567,0.8871334244212332
31561,0.07611601687479704,0.09145327039204272
31562,0.020841200978644815,0.06926387658261061
31563,0.10239867863467982,0.10359155553946668
31564,0.5883051785460861,0.6220126511035333
31565,0.92722757922735,0.9114386143527357
31566,0.24385093803352756,0.1989756970101215
31567,0.25173562935533034,0.20811242993546342
31568,0.8813395229694813,0.8886226196156157
31569,0.037282309536060126,0.07510886516448459
31570,0.8879187372194987,0.892460022589997
31571,0.4214980019703936,0.3969641414166134
31572,0.17540327142442594,0.14734279430409783
31573,0.17862424631462887,0.14942710073572954
31574,0.7591889856346632,0.8044976158097781
31575,0.3047002300381151,0.2575310616530793
31576,0.7630036984130325,0.8086520576447527
31577,0.40805722175793546,0.38030934946044026
31578,0.8585834830576241,0.875625576197396
31579,0.2607871565887245,0.21825158804001096
31580,0.8104829965319901,0.8463427543533122
31581,0.956125454802875,0.9234328957195993
31582,0.5369182313255009,0.5502919074039498
31583,0.8609064782084545,0.8767794208447114
31584,0.3296498633829298,0.28601640195387706
31585,0.19122908967918878,0.15786281745565028
